dateTime,value
8/5/2012 3:00,93.9
8/5/2012 12:00,81.3
8/6/2012 3:00,89.3
8/6/2012 12:00,86.7
8/7/2012 3:00,93.6
8/7/2012 12:00,98.3
8/8/2012 3:00,90.4
8/8/2012 12:00,91.1
8/9/2012 3:00,93.8
8/9/2012 12:00,96.8
8/10/2012 3:00,95.5
8/10/2012 12:00,98.4
8/11/2012 3:00,98.4
8/11/2012 12:00,86.7
8/12/2012 3:00,87.8
8/12/2012 12:00,95.5
8/13/2012 3:00,90.6
8/13/2012 12:00,91
8/14/2012 3:00,95.2
8/14/2012 12:00,95.4
8/15/2012 3:00,92.5
8/15/2012 12:00,93.8
8/16/2012 3:00,90.8
8/16/2012 12:00,94.1
8/17/2012 3:00,89.7
8/17/2012 12:00,92.6
8/18/2012 3:00,88.1
8/18/2012 12:00,98.5
8/19/2012 3:00,96.8
8/19/2012 12:00,96.7
8/20/2012 3:00,95.1
8/20/2012 12:00,90.8
8/21/2012 3:00,89.2
8/21/2012 12:00,89.3
8/22/2012 3:00,92
8/22/2012 12:00,87.7
8/23/2012 3:00,93.6
8/23/2012 12:00,95.3
8/24/2012 3:00,96.7
8/24/2012 12:00,96.7
8/25/2012 3:00,86.4
8/25/2012 12:00,97
8/26/2012 3:00,90.8
8/26/2012 12:00,100
8/27/2012 3:00,90.6
8/27/2012 12:00,97
8/28/2012 3:00,93.7
8/28/2012 12:00,92.5
8/29/2012 3:00,98.3
8/29/2012 12:00,89.3
8/30/2012 3:00,80.6
8/30/2012 12:00,81
8/31/2012 3:00,95
8/31/2012 12:00,83.8
9/1/2012 3:00,96.6
9/1/2012 12:00,90.8
9/2/2012 3:00,93.4
9/2/2012 12:00,85.2
9/3/2012 3:00,86.4
9/3/2012 12:00,91.6
9/4/2012 3:00,88.8
9/4/2012 12:00,68.6
9/5/2012 3:00,74.4
9/5/2012 12:00,72.3
9/6/2012 3:00,90.3
9/6/2012 12:00,84.8
9/7/2012 3:00,80.2
9/7/2012 12:00,81.1
9/8/2012 3:00,78.7
9/8/2012 12:00,75.4
9/9/2012 3:00,73.3
9/9/2012 12:00,83.8
9/10/2012 3:00,90.3
9/10/2012 12:00,80.7
9/11/2012 3:00,91.8
9/11/2012 12:00,86.1
9/12/2012 3:00,91.9
9/12/2012 12:00,82.1
9/13/2012 3:00,79.2
9/13/2012 12:00,83.2
9/14/2012 3:00,91.8
9/14/2012 12:00,90.2
9/15/2012 3:00,88.5
9/15/2012 12:00,93.2
9/16/2012 3:00,94.8
9/16/2012 12:00,79.3
9/17/2012 3:00,94.7
9/17/2012 12:00,84.3
9/18/2012 3:00,91.7
9/18/2012 12:00,86.1
9/19/2012 3:00,80
9/19/2012 12:00,87.6
9/20/2012 3:00,95
9/20/2012 12:00,90.6
9/21/2012 3:00,93.6
9/21/2012 12:00,83.5
9/22/2012 3:00,90.4
9/22/2012 12:00,86.1
9/23/2012 3:00,91.8
9/23/2012 12:00,85.9
9/24/2012 3:00,83.1
9/24/2012 12:00,84.8
9/25/2012 3:00,80.1
9/25/2012 12:00,83.5
9/26/2012 3:00,80.1
9/26/2012 12:00,84.2
9/27/2012 3:00,75
9/27/2012 12:00,78.2
9/28/2012 3:00,80.7
9/28/2012 12:00,79.6
9/29/2012 3:00,79
9/29/2012 12:00,74.4
9/30/2012 3:00,80.4
9/30/2012 12:00,83.7
10/1/2012 3:00,87.3
10/1/2012 12:00,87.8
10/2/2012 3:00,88.9
10/2/2012 12:00,89.1
10/3/2012 3:00,75.5
10/3/2012 12:00,81.9
10/4/2012 3:00,88.6
10/4/2012 12:00,83.8
10/5/2012 3:00,88.6
10/5/2012 12:00,81.9
10/6/2012 3:00,77.1
10/6/2012 12:00,90
10/7/2012 3:00,82.7
10/7/2012 12:00,76.8
10/8/2012 3:00,77.4
10/8/2012 12:00,75.5
10/9/2012 3:00,94.5
10/9/2012 12:00,97.2
10/10/2012 3:00,91.3
10/10/2012 12:00,85.4
10/11/2012 3:00,74.1
10/11/2012 12:00,78.6
10/12/2012 3:00,75.3
10/12/2012 12:00,75.8
10/13/2012 3:00,77.7
10/13/2012 12:00,71.6
10/14/2012 3:00,71.8
10/14/2012 12:00,76.8
10/15/2012 3:00,71.6
10/15/2012 12:00,74
10/16/2012 3:00,73
10/16/2012 12:00,81.5
10/17/2012 3:00,74.4
10/17/2012 12:00,73.5
10/18/2012 3:00,71.6
10/18/2012 12:00,71
10/19/2012 3:00,73.1
10/19/2012 12:00,72.8
10/20/2012 3:00,80.3
10/20/2012 12:00,68
10/21/2012 3:00,65.7
10/21/2012 12:00,74.9
10/22/2012 3:00,67
10/22/2012 12:00,72.8
10/23/2012 3:00,62.3
10/23/2012 12:00,96.8
10/24/2012 3:00,63.5
10/24/2012 12:00,87.9
10/25/2012 3:00,63.5
10/25/2012 12:00,77.2
10/26/2012 3:00,61.9
10/26/2012 12:00,66.6
10/27/2012 3:00,60.8
10/27/2012 12:00,58.4
10/28/2012 3:00,59.6
10/28/2012 12:00,62.8
10/29/2012 3:00,48.4
10/29/2012 12:00,54.7
10/30/2012 3:00,60.2
10/30/2012 12:00,56.4
10/31/2012 3:00,55.1
10/31/2012 12:00,61.8
11/1/2012 3:00,62.1
11/1/2012 12:00,73.5
11/2/2012 3:00,73
11/2/2012 12:00,66
11/3/2012 3:00,57.4
11/3/2012 12:00,62.4
11/4/2012 3:00,65.6
11/4/2012 12:00,68.3
11/5/2012 3:00,70.1
11/5/2012 12:00,71.9
11/6/2012 3:00,68.9
11/6/2012 12:00,66
11/7/2012 3:00,61.5
11/7/2012 12:00,55
11/8/2012 3:00,65.6
11/8/2012 12:00,60.8
11/9/2012 3:00,68.2
11/9/2012 12:00,69.6
11/10/2012 3:00,61.1
11/10/2012 12:00,76.1
11/11/2012 3:00,66.9
11/11/2012 12:00,66.7
11/12/2012 3:00,59.6
11/12/2012 12:00,59.6
11/13/2012 3:00,67.5
11/13/2012 12:00,57.2
11/14/2012 3:00,59
11/14/2012 12:00,55.1
11/15/2012 3:00,53.9
11/15/2012 12:00,49.7
11/16/2012 3:00,45.9
11/16/2012 12:00,45.9
11/17/2012 3:00,47.8
11/17/2012 12:00,52.2
11/18/2012 3:00,49.3
11/18/2012 12:00,55.1
11/19/2012 3:00,60.3
11/19/2012 12:00,58.2
11/20/2012 3:00,65.6
11/20/2012 12:00,59.8
11/21/2012 3:00,70.5
11/21/2012 12:00,57.6
11/22/2012 3:00,52.1
11/22/2012 12:00,57.2
11/23/2012 3:00,62.6
11/23/2012 12:00,66
11/24/2012 3:00,77.5
11/24/2012 12:00,64.5
11/25/2012 3:00,70.2
11/25/2012 12:00,68.5
11/26/2012 3:00,72.6
11/26/2012 12:00,71.5
11/27/2012 3:00,65.4
11/27/2012 12:00,64.4
11/28/2012 3:00,64.4
11/28/2012 12:00,72.3
11/29/2012 3:00,64.6
11/29/2012 12:00,59.9
11/30/2012 3:00,58.7
11/30/2012 12:00,60.3
12/1/2012 3:00,88.5
12/1/2012 12:00,89.2
12/2/2012 3:00,58.4
12/2/2012 12:00,60.4
12/3/2012 3:00,69.7
12/3/2012 12:00,58.4
12/4/2012 3:00,64.4
12/4/2012 12:00,69
12/5/2012 3:00,68.3
12/5/2012 12:00,61.1
12/6/2012 3:00,70.6
12/6/2012 12:00,62.4
12/7/2012 3:00,34.7
12/7/2012 12:00,74.2
12/8/2012 3:00,75.6
12/8/2012 12:00,67
12/9/2012 3:00,82.4
12/9/2012 12:00,75.2
12/10/2012 3:00,84.1
12/10/2012 12:00,85.4
12/11/2012 3:00,91.6
12/11/2012 12:00,86.9
12/12/2012 3:00,89.3
12/12/2012 12:00,83
12/13/2012 3:00,87.3
12/13/2012 12:00,84.5
12/14/2012 3:00,74.1
12/14/2012 12:00,77.6
12/15/2012 3:00,77.5
12/15/2012 12:00,74.5
12/16/2012 3:00,67.2
12/16/2012 12:00,62
12/17/2012 3:00,92.8
12/17/2012 12:00,80.7
12/18/2012 3:00,65.4
12/18/2012 12:00,62.4
12/19/2012 3:00,94.9
12/19/2012 12:00,76.7
12/20/2012 3:00,97.6
12/20/2012 12:00,93.1
12/21/2012 3:00,88.9
12/21/2012 12:00,89.2
12/22/2012 3:00,80.6
12/22/2012 12:00,89
12/23/2012 3:00,100
12/23/2012 12:00,79.8
12/24/2012 3:00,70
12/24/2012 12:00,77.8
12/25/2012 3:00,97.3
12/25/2012 12:00,86.5
12/26/2012 3:00,98.6
12/26/2012 12:00,77.7
12/27/2012 3:00,54.4
12/27/2012 12:00,61
12/28/2012 3:00,59.5
12/31/2012 3:00,48.7
12/31/2012 12:00,57.4
1/1/2013 3:00,55.7
1/1/2013 12:00,55.4
1/2/2013 3:00,54.7
1/2/2013 12:00,59.6
1/3/2013 3:00,52.2
1/3/2013 12:00,52.1
1/4/2013 3:00,61.7
1/4/2013 12:00,58.4
1/5/2013 3:00,72.1
1/5/2013 12:00,62.7
1/6/2013 3:00,65.7
1/6/2013 12:00,82.7
1/7/2013 3:00,98.5
1/7/2013 12:00,94.6
1/8/2013 3:00,97.1
1/8/2013 12:00,94.3
1/9/2013 3:00,91.5
1/9/2013 12:00,77
1/10/2013 3:00,71.6
1/10/2013 12:00,70.8
1/11/2013 3:00,68.8
1/11/2013 12:00,74.3
1/12/2013 3:00,59.7
1/12/2013 12:00,62
1/13/2013 3:00,53.6
1/13/2013 12:00,62.4
1/14/2013 3:00,49.1
1/14/2013 12:00,55.1
1/15/2013 3:00,57.4
1/15/2013 12:00,55.4
1/16/2013 3:00,53.8
1/16/2013 12:00,60.7
1/17/2013 3:00,62.2
1/17/2013 12:00,61.8
1/18/2013 3:00,51.9
1/18/2013 12:00,55.2
1/19/2013 3:00,93.4
1/19/2013 12:00,81.2
1/20/2013 3:00,90.9
1/20/2013 12:00,63.1
1/21/2013 3:00,75.8
1/21/2013 12:00,75
1/22/2013 3:00,67.7
1/22/2013 12:00,77.1
1/23/2013 3:00,56.2
1/23/2013 12:00,84.8
1/24/2013 3:00,82.8
1/24/2013 12:00,89.5
1/25/2013 3:00,90.6
1/25/2013 12:00,83.9
1/26/2013 3:00,80.9
1/26/2013 12:00,73.5
1/27/2013 3:00,62.2
1/27/2013 12:00,78.1
1/28/2013 3:00,42.1
1/28/2013 12:00,41.9
1/29/2013 3:00,52.2
1/29/2013 12:00,66.2
1/30/2013 3:00,48.2
1/30/2013 12:00,56.8
1/31/2013 3:00,55.1
1/31/2013 12:00,58.1
2/1/2013 3:00,48.1
2/1/2013 12:00,60.9
2/2/2013 3:00,43.5
2/2/2013 12:00,47.1
2/3/2013 3:00,47.2
2/3/2013 12:00,51.7
2/4/2013 3:00,51.1
2/4/2013 12:00,55.1
2/5/2013 3:00,52.4
2/5/2013 12:00,51.7
2/6/2013 3:00,65.2
2/6/2013 12:00,53.1
2/7/2013 3:00,71.1
2/7/2013 12:00,68.7
2/8/2013 3:00,82.2
2/8/2013 12:00,59.3
2/9/2013 3:00,50.4
2/9/2013 12:00,55
2/10/2013 3:00,48.5
2/10/2013 12:00,55.8
2/11/2013 3:00,46.9
2/11/2013 12:00,53.6
2/12/2013 3:00,51.6
2/12/2013 12:00,54
2/13/2013 3:00,49.6
2/13/2013 12:00,52.2
2/14/2013 3:00,68.7
2/14/2013 12:00,59.7
2/15/2013 3:00,66.9
2/15/2013 12:00,69.1
2/16/2013 3:00,87.5
2/16/2013 12:00,87.9
2/17/2013 3:00,91.5
2/17/2013 12:00,85.2
2/18/2013 3:00,65.3
2/18/2013 12:00,68.8
2/19/2013 3:00,74.1
2/19/2013 12:00,65.3
2/20/2013 3:00,63.3
2/20/2013 12:00,54.9
2/21/2013 3:00,52.1
2/21/2013 12:00,55.3
2/22/2013 3:00,53.3
2/22/2013 12:00,50.9
2/23/2013 3:00,42.2
2/23/2013 12:00,44.3
2/24/2013 3:00,54.9
2/24/2013 12:00,45.4
2/25/2013 3:00,49.8
2/25/2013 12:00,47.5
2/26/2013 3:00,58
2/26/2013 12:00,49.6
2/27/2013 3:00,67
2/27/2013 12:00,53
2/28/2013 3:00,63.4
2/28/2013 12:00,47.5
3/1/2013 3:00,81.7
3/1/2013 12:00,59.3
3/2/2013 3:00,64.6
3/2/2013 12:00,62
3/3/2013 3:00,66.5
3/3/2013 12:00,57.9
3/4/2013 3:00,58
3/4/2013 12:00,55.6
3/5/2013 3:00,66.1
3/5/2013 12:00,59.1
3/6/2013 12:00,59.4
3/7/2013 3:00,65.2
3/7/2013 12:00,50.4
3/8/2013 3:00,47.5
3/8/2013 12:00,48.6
3/9/2013 3:00,52.1
3/9/2013 12:00,47.9
3/10/2013 3:00,59.7
3/10/2013 12:00,55.9
3/11/2013 3:00,52.2
3/11/2013 12:00,37.4
3/12/2013 3:00,52.9
3/12/2013 12:00,48.7
3/13/2013 3:00,57.4
3/13/2013 12:00,59.8
3/14/2013 3:00,65.3
3/14/2013 12:00,62.9
3/15/2013 3:00,64.2
3/15/2013 12:00,36.4
3/16/2013 3:00,65.7
3/16/2013 12:00,41.4
3/17/2013 3:00,59.2
3/17/2013 12:00,56.4
3/18/2013 3:00,69.2
3/18/2013 12:00,35.2
3/19/2013 3:00,54.3
3/19/2013 12:00,44
3/20/2013 3:00,49.4
3/20/2013 12:00,44.1
3/21/2013 3:00,46.2
3/21/2013 12:00,21.5
3/22/2013 3:00,64.6
3/22/2013 12:00,55.9
3/23/2013 3:00,65.7
3/23/2013 12:00,49.9
3/24/2013 3:00,55.6
3/24/2013 12:00,51.8
3/25/2013 3:00,60.7
3/25/2013 12:00,23.1
3/26/2013 3:00,64.9
3/26/2013 12:00,42.4
3/27/2013 3:00,49.3
3/27/2013 12:00,44.7
3/28/2013 3:00,52.1
3/28/2013 12:00,50.5
3/29/2013 3:00,56.6
3/29/2013 12:00,36.3
3/30/2013 3:00,44.3
3/30/2013 12:00,25.6
3/31/2013 3:00,43.4
3/31/2013 12:00,26
4/1/2013 3:00,46.2
4/1/2013 12:00,32.3
4/2/2013 3:00,42.8
4/2/2013 12:00,37.2
4/3/2013 3:00,62.4
4/3/2013 12:00,25.4
4/4/2013 3:00,44.2
4/4/2013 12:00,19.5
4/5/2013 3:00,39.2
4/5/2013 12:00,13.2
4/6/2013 3:00,35.3
4/6/2013 12:00,29.1
4/7/2013 3:00,38.2
4/7/2013 12:00,31.4
4/8/2013 3:00,37
4/8/2013 12:00,34
4/9/2013 3:00,45
4/9/2013 12:00,40.7
4/10/2013 3:00,47.2
4/10/2013 12:00,45.9
4/11/2013 3:00,57.8
4/11/2013 12:00,40
4/12/2013 3:00,54.6
4/12/2013 12:00,18.4
4/13/2013 3:00,43
4/13/2013 12:00,14.8
4/14/2013 3:00,51.4
4/14/2013 12:00,22.7
4/15/2013 3:00,62.8
4/15/2013 12:00,44.7
4/16/2013 3:00,71.5
4/16/2013 12:00,60.4
4/17/2013 3:00,71.2
4/17/2013 12:00,63.4
4/18/2013 3:00,58.7
4/18/2013 12:00,56.8
4/19/2013 3:00,56.8
4/19/2013 12:00,62.3
4/20/2013 3:00,68.3
4/20/2013 12:00,84.6
4/21/2013 3:00,73.8
4/21/2013 12:00,91.5
4/22/2013 3:00,66.8
4/22/2013 12:00,57
4/23/2013 3:00,67.7
4/23/2013 12:00,70.2
4/24/2013 3:00,60.9
4/24/2013 12:00,60.8
4/25/2013 3:00,60.4
4/25/2013 12:00,54.3
4/26/2013 3:00,58.2
4/26/2013 12:00,55.6
4/27/2013 3:00,74.1
4/27/2013 12:00,83.1
4/28/2013 3:00,74.5
4/28/2013 12:00,70.5
4/29/2013 3:00,74
4/29/2013 12:00,63.3
4/30/2013 3:00,69.3
4/30/2013 12:00,67
5/1/2013 3:00,74.9
5/1/2013 12:00,64.8
5/2/2013 3:00,79.3
5/2/2013 12:00,48.3
5/3/2013 3:00,46.1
5/3/2013 12:00,26.6
5/4/2013 3:00,42.4
5/4/2013 12:00,56.1
5/5/2013 3:00,69.4
5/5/2013 12:00,63.7
5/6/2013 3:00,69.8
5/6/2013 12:00,55.4
5/7/2013 3:00,63.8
5/7/2013 12:00,56.7
5/8/2013 3:00,76.8
5/8/2013 12:00,52.8
5/9/2013 3:00,70.5
5/9/2013 12:00,59.7
5/10/2013 3:00,64.7
5/10/2013 12:00,60.9
5/11/2013 3:00,65.8
5/11/2013 12:00,64.9
5/12/2013 3:00,71.7
5/12/2013 12:00,56.6
5/13/2013 3:00,71.9
5/13/2013 12:00,61.3
5/14/2013 3:00,75.2
5/14/2013 12:00,64
5/15/2013 3:00,89.8
5/15/2013 12:00,77.8
5/16/2013 3:00,71.1
5/16/2013 12:00,63.1
5/17/2013 3:00,68.7
5/17/2013 12:00,58.5
5/18/2013 3:00,68.4
5/18/2013 12:00,92.3
5/19/2013 3:00,67.3
5/19/2013 12:00,72.1
5/20/2013 3:00,70.5
5/20/2013 12:00,63.2
5/21/2013 3:00,78.3
5/21/2013 12:00,83
5/22/2013 3:00,93.4
5/22/2013 12:00,72.8
5/23/2013 3:00,88.8
5/23/2013 12:00,78.5
5/24/2013 3:00,77.3
5/24/2013 12:00,66.2
5/25/2013 3:00,70.9
5/25/2013 12:00,66.5
5/26/2013 3:00,77.2
5/26/2013 12:00,66.2
5/27/2013 3:00,61.6
5/27/2013 12:00,72.4
5/28/2013 3:00,79.3
5/28/2013 12:00,66
5/29/2013 3:00,80.9
5/29/2013 12:00,84.7
5/30/2013 3:00,91.4
5/30/2013 12:00,90.4
5/31/2013 3:00,92.1
5/31/2013 12:00,78.6
6/1/2013 3:00,94.7
6/1/2013 12:00,85.3
6/2/2013 3:00,77.7
6/2/2013 12:00,69.5
6/3/2013 3:00,75.7
6/3/2013 12:00,70.7
6/4/2013 3:00,92.5
6/4/2013 12:00,75.5
6/5/2013 3:00,96.6
6/5/2013 12:00,77.7
6/6/2013 3:00,86.5
6/6/2013 12:00,81.9
6/7/2013 3:00,85.2
6/7/2013 12:00,85.4
6/8/2013 3:00,74.6
6/8/2013 12:00,73.8
6/9/2013 3:00,93.5
6/9/2013 12:00,81
6/10/2013 3:00,75
6/10/2013 12:00,69.6
6/11/2013 3:00,78.9
6/11/2013 12:00,73.6
6/12/2013 3:00,62.9
6/12/2013 12:00,53.3
6/13/2013 3:00,65.4
6/13/2013 12:00,67.9
6/14/2013 3:00,74.2
6/14/2013 12:00,68.3
6/15/2013 3:00,85.8
6/15/2013 12:00,70.2
6/16/2013 3:00,93.3
6/16/2013 12:00,67.7
6/17/2013 3:00,74.2
6/17/2013 12:00,74.1
6/18/2013 3:00,59.3
6/18/2013 12:00,92.7
6/19/2013 3:00,69.9
6/19/2013 12:00,80.9
6/20/2013 3:00,93.5
6/20/2013 12:00,83
6/21/2013 3:00,89.1
6/21/2013 12:00,73.8
6/22/2013 3:00,71.4
6/22/2013 12:00,68.2
6/23/2013 3:00,69.8
6/23/2013 12:00,83.8
6/24/2013 3:00,87
6/24/2013 12:00,80.2
6/25/2013 3:00,81.3
6/25/2013 12:00,65.9
6/26/2013 3:00,88.2
6/26/2013 12:00,89.7
6/27/2013 3:00,86.7
6/27/2013 12:00,82.8
6/28/2013 3:00,84
6/28/2013 12:00,76.7
6/29/2013 3:00,89
6/29/2013 12:00,89.7
6/30/2013 3:00,84.8
6/30/2013 12:00,76.1
7/1/2013 3:00,82.7
7/1/2013 12:00,77.6
7/2/2013 3:00,81.5
7/2/2013 12:00,83.6
7/3/2013 3:00,92
7/3/2013 12:00,84.8
7/4/2013 3:00,84.1
7/4/2013 12:00,80.6
7/5/2013 3:00,90.6
7/5/2013 12:00,93.7
7/6/2013 3:00,95
7/6/2013 12:00,88.4
7/7/2013 3:00,95.1
7/7/2013 12:00,84.7
7/8/2013 3:00,97.5
7/8/2013 12:00,91.2
7/9/2013 3:00,97.4
7/9/2013 12:00,88
7/10/2013 3:00,98.3
7/10/2013 12:00,92.8
7/11/2013 3:00,90.4
7/11/2013 12:00,70.6
7/12/2013 3:00,78.8
7/12/2013 12:00,71.7
7/13/2013 3:00,91.9
7/13/2013 12:00,72
7/14/2013 3:00,91.2
7/14/2013 12:00,76.9
7/15/2013 3:00,81.4
7/15/2013 12:00,77
7/16/2013 3:00,93.5
7/16/2013 12:00,70.9
7/17/2013 3:00,82.5
7/17/2013 12:00,83.4
7/18/2013 3:00,97.5
7/18/2013 12:00,86.3
7/19/2013 3:00,96.6
7/19/2013 12:00,82.7
7/20/2013 3:00,91.8
7/20/2013 12:00,82.4
7/21/2013 3:00,87.1
7/21/2013 12:00,79
7/22/2013 3:00,79.3
7/22/2013 12:00,79.1
7/23/2013 3:00,66.1
7/23/2013 12:00,73.1
7/24/2013 3:00,86.3
7/24/2013 12:00,75
7/25/2013 3:00,75.1
7/25/2013 12:00,73.7
7/26/2013 3:00,86.1
7/26/2013 12:00,75.2
7/27/2013 3:00,74.9
7/27/2013 12:00,73.1
7/28/2013 3:00,80.5
7/28/2013 12:00,71
7/29/2013 3:00,86.2
7/29/2013 12:00,79.8
7/30/2013 3:00,81
7/30/2013 12:00,73.7
7/31/2013 3:00,75.9
7/31/2013 12:00,80.8
8/1/2013 3:00,79.8
8/1/2013 12:00,74
8/2/2013 3:00,84.1
8/2/2013 12:00,74.7
8/3/2013 3:00,81.3
8/3/2013 12:00,75.3
8/4/2013 3:00,74.4
8/4/2013 12:00,91.9
8/5/2013 3:00,97.4
8/5/2013 12:00,87.5
8/6/2013 3:00,86.5
8/6/2013 12:00,77.1
8/7/2013 3:00,82.2
8/7/2013 12:00,80.2
8/8/2013 3:00,84.4
8/8/2013 12:00,75.1
8/9/2013 3:00,88.7
8/9/2013 12:00,77.7
8/10/2013 3:00,83.2
8/10/2013 12:00,87.6
8/11/2013 3:00,78.8
8/11/2013 12:00,85.2
8/12/2013 3:00,87.4
8/12/2013 12:00,73.3
8/13/2013 3:00,82.5
8/13/2013 12:00,73.3
8/14/2013 3:00,77.7
8/14/2013 12:00,84.6
8/15/2013 3:00,84.7
8/15/2013 12:00,98.3
8/16/2013 3:00,93.4
8/16/2013 12:00,83.6
8/17/2013 3:00,78.9
8/17/2013 12:00,96.6
8/18/2013 3:00,96.6
8/18/2013 12:00,79.7
8/19/2013 3:00,85.2
8/19/2013 12:00,79.9
8/20/2013 3:00,81.5
8/20/2013 12:00,75.6
8/21/2013 3:00,77.1
8/21/2013 12:00,87.1
8/22/2013 3:00,80.7
8/22/2013 12:00,80.3
8/23/2013 3:00,78
8/23/2013 12:00,98.3
8/24/2013 3:00,79.5
8/24/2013 12:00,78.4
8/25/2013 3:00,73
8/25/2013 12:00,89.6
8/26/2013 3:00,85.4
8/26/2013 12:00,87.6
8/27/2013 3:00,88.9
8/27/2013 12:00,84.8
8/28/2013 3:00,74.6
8/28/2013 12:00,69
8/29/2013 3:00,94.9
8/29/2013 12:00,81
8/30/2013 3:00,88
8/30/2013 12:00,80.9
8/31/2013 3:00,82
8/31/2013 12:00,82.2
9/1/2013 3:00,86.1
9/1/2013 12:00,87.8
9/2/2013 3:00,95
9/2/2013 12:00,95
9/3/2013 3:00,91.9
9/3/2013 12:00,87.5
9/4/2013 3:00,91.9
9/4/2013 12:00,92
9/5/2013 3:00,89.7
9/5/2013 12:00,96
9/6/2013 3:00,96
9/6/2013 12:00,91.6
9/7/2013 3:00,86.6
9/7/2013 12:00,81.1
9/8/2013 3:00,77.5
9/8/2013 12:00,81
9/9/2013 3:00,78.7
9/9/2013 12:00,92.3
9/10/2013 3:00,80.5
9/10/2013 12:00,95.3
9/11/2013 3:00,81
9/11/2013 12:00,83.4
9/12/2013 3:00,79.3
9/12/2013 12:00,88.2
9/13/2013 3:00,79.7
9/13/2013 12:00,94.2
9/14/2013 3:00,81.2
9/14/2013 12:00,89.2
9/15/2013 3:00,76.5
9/15/2013 12:00,91.1
9/16/2013 3:00,77.9
9/16/2013 12:00,83.3
9/17/2013 3:00,74.4
9/17/2013 12:00,92.7
9/18/2013 3:00,75.4
9/18/2013 12:00,96.1
9/19/2013 3:00,95
9/19/2013 12:00,91.6
9/20/2013 3:00,82.9
9/20/2013 12:00,83.6
9/21/2013 3:00,87.5
9/21/2013 12:00,81.9
9/22/2013 3:00,79.7
9/22/2013 12:00,91.1
9/23/2013 3:00,78.9
9/23/2013 12:00,89.5
9/24/2013 3:00,76.7
9/24/2013 12:00,88.3
9/25/2013 3:00,80.5
9/25/2013 12:00,92.5
9/26/2013 3:00,91.9
9/26/2013 12:00,89.2
9/27/2013 3:00,97.5
9/27/2013 12:00,98.4
9/28/2013 3:00,82
9/28/2013 12:00,92.6
9/29/2013 3:00,84
9/29/2013 12:00,80.2
9/30/2013 3:00,84
9/30/2013 12:00,63.5
10/1/2013 3:00,79.3
10/1/2013 12:00,91.3
10/2/2013 3:00,76
10/2/2013 12:00,80.8
10/3/2013 3:00,82.6
10/3/2013 12:00,82.7
10/4/2013 3:00,94.9
10/4/2013 12:00,96
10/5/2013 3:00,91.7
10/5/2013 12:00,95.7
10/6/2013 3:00,89.1
10/6/2013 12:00,80.9
10/7/2013 3:00,79.7
10/7/2013 12:00,87.6
10/8/2013 3:00,75.7
10/8/2013 12:00,86.4
10/9/2013 3:00,71.5
10/9/2013 12:00,93
10/10/2013 3:00,65.7
10/10/2013 12:00,92.2
10/11/2013 3:00,63.1
10/11/2013 12:00,89.2
10/12/2013 3:00,63.4
10/12/2013 12:00,91.5
10/13/2013 3:00,81.8
10/13/2013 12:00,90.4
10/14/2013 3:00,91.1
10/14/2013 12:00,94.4
10/15/2013 3:00,77.7
10/15/2013 12:00,73.3
10/16/2013 3:00,76.8
10/16/2013 12:00,88.8
10/17/2013 3:00,71.7
10/17/2013 12:00,90.2
10/18/2013 3:00,76.3
10/18/2013 12:00,84.7
10/19/2013 3:00,76.8
10/19/2013 12:00,94.5
10/20/2013 3:00,77.9
10/20/2013 12:00,94.9
10/21/2013 3:00,74
10/21/2013 12:00,98.3
10/22/2013 3:00,79.7
10/22/2013 12:00,98.3
10/23/2013 3:00,71.5
10/23/2013 12:00,98.3
10/24/2013 3:00,88.4
10/24/2013 12:00,95.1
10/25/2013 3:00,82.9
10/25/2013 12:00,91.5
10/26/2013 3:00,79.8
10/26/2013 12:00,93.1
10/27/2013 3:00,81.6
10/27/2013 12:00,94
10/28/2013 3:00,90.4
10/28/2013 12:00,94
10/29/2013 3:00,87.5
10/29/2013 12:00,100
10/30/2013 3:00,81.9
10/30/2013 12:00,98.2
10/31/2013 3:00,82.4
10/31/2013 12:00,95.6
11/1/2013 3:00,85.2
11/1/2013 12:00,96.5
11/2/2013 3:00,91.8
11/2/2013 12:00,96.4
11/3/2013 3:00,82.5
11/3/2013 12:00,95.6
11/4/2013 3:00,88.1
11/4/2013 12:00,94.7
11/5/2013 3:00,76.5
11/5/2013 12:00,91.4
11/6/2013 3:00,66
11/6/2013 12:00,83
11/7/2013 3:00,69.2
11/7/2013 12:00,98.3
11/8/2013 3:00,64.2
11/8/2013 12:00,96.5
11/9/2013 3:00,67.8
11/9/2013 12:00,93.1
11/10/2013 3:00,60.8
11/10/2013 12:00,84.6
11/11/2013 3:00,62.2
11/11/2013 12:00,93
11/12/2013 3:00,62.1
11/12/2013 12:00,77.4
11/13/2013 3:00,58.8
11/13/2013 12:00,71.7
11/14/2013 3:00,62.4
11/14/2013 12:00,73
11/15/2013 3:00,64.1
11/15/2013 12:00,89.4
11/16/2013 3:00,59.2
11/16/2013 12:00,84.9
11/17/2013 3:00,98.3
11/17/2013 12:00,77.1
11/18/2013 3:00,56.2
11/18/2013 12:00,72.1
11/19/2013 3:00,57.2
11/19/2013 12:00,76.6
11/20/2013 3:00,58.8
11/20/2013 12:00,79.5
11/21/2013 3:00,63.8
11/21/2013 12:00,94.6
11/22/2013 3:00,67.9
11/22/2013 12:00,97.4
11/23/2013 3:00,69.3
11/23/2013 12:00,91
